"trawl","serial","date","week","j.day","station","group","species","taxa.group","n.counted","n.jar","density.l","n.measured","mean.indiv.dry.wt.ug","sd.indiv.dry.wt.ug","mean.indiv.length.mm","sd.indiv.length.mm","biomass.dry.wt.ugL"
89,976,2018-07-16,29,197,66,"Inner","Bosmina","Cladoceran",5,625,0.0495895980596404,5,1.39367622551875,0.514495612986258,0.3962,0.0629780120359479,0.0691118438487518
89,976,2018-07-16,29,197,66,"Inner","Bythotrephes","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
89,976,2018-07-16,29,197,66,"Inner","Calanoid copepodid","Calanoid",56,7000,0.555403498267972,56,1.89016001489723,0.526432823550466,0.572946428571429,0.0636390902291571,1.04980148456016
89,976,2018-07-16,29,197,66,"Inner","Cyclopoid copepodid","Cyclopoid",19,2375,0.188440472626633,19,1.36941482394914,0.757411051016739,0.488368421052632,0.112515075792988,0.258053176646893
89,976,2018-07-16,29,197,66,"Inner","Daphnia","Cladoceran",1,125,0.00991791961192808,1,2.40342637521768,NA,0.8115,NA,0.0238369895825966
89,976,2018-07-16,29,197,66,"Inner","Diacyclops","Cyclopoid",0,0,0,0,NA,NA,NA,NA,0
89,976,2018-07-16,29,197,66,"Inner","Diaphanosoma","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
89,976,2018-07-16,29,197,66,"Inner","Epischura","Calanoid",0,0,0,0,NA,NA,NA,NA,0
89,976,2018-07-16,29,197,66,"Inner","Holopedium","Cladoceran",5,625,0.0495895980596404,5,0.761764235994122,0.287652966608924,0.47414,0.0530753049920582,0.0377755822791576
89,976,2018-07-16,29,197,66,"Inner","Leptodiaptomus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
89,976,2018-07-16,29,197,66,"Inner","Limnocalanus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
89,976,2018-07-16,29,197,66,"Inner","Nauplii","Immature",234,29250,2.32079318919117,31,0.240785267113865,0.162673674020129,0.233613333333333,0.0627908830046667,0.558812807975434
90,978,2018-07-16,29,197,71,"Inner","Bosmina","Cladoceran",1,500,0.0439650689791519,1,0.494755754599302,NA,0.2871,NA,0.0217519708787907
90,978,2018-07-16,29,197,71,"Inner","Bythotrephes","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
90,978,2018-07-16,29,197,71,"Inner","Calanoid copepodid","Calanoid",45,22500,1.97842810406183,45,2.06069698730934,1.18038147223342,0.585762222222222,0.104030278129383,4.07694083364836
90,978,2018-07-16,29,197,71,"Inner","Cyclopoid copepodid","Cyclopoid",71,35500,3.12151989751978,71,1.51939119099616,0.762438677601326,0.511849295774648,0.109068881084045,4.7428098348108
90,978,2018-07-16,29,197,71,"Inner","Daphnia","Cladoceran",1,500,0.0439650689791519,1,1.128208310875,NA,0.6212,NA,0.0496017562104719
90,978,2018-07-16,29,197,71,"Inner","Diacyclops","Cyclopoid",5,2500,0.219825344895759,5,5.98924802428051,2.03792799513256,0.92482,0.124939473346097,1.31658851260371
90,978,2018-07-16,29,197,71,"Inner","Diaphanosoma","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
90,978,2018-07-16,29,197,71,"Inner","Epischura","Calanoid",1,500,0.0439650689791519,1,27.3112127208728,NA,1.7582,NA,1.20073935117746
90,978,2018-07-16,29,197,71,"Inner","Holopedium","Cladoceran",1,500,0.0439650689791519,1,0.46066203462889,NA,0.4095,NA,0.0202530381285356
90,978,2018-07-16,29,197,71,"Inner","Leptodiaptomus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
90,978,2018-07-16,29,197,71,"Inner","Limnocalanus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
90,978,2018-07-16,29,197,71,"Inner","Nauplii","Immature",151,75500,6.63872541585194,31,0.286694561148002,0.221058253009418,0.246326666666667,0.0798821542943895,1.90328646967976
91,980,2018-07-17,29,198,139,"Outer","Bosmina","Cladoceran",10,5000,0.402379264532376,10,1.00156020458956,0.459878178463149,0.35449,0.0544339242670516,0.403007058507644
91,980,2018-07-17,29,198,139,"Outer","Bythotrephes","Cladoceran",4,4,0.000321903411625901,4,97.3784428995254,27.2840891395892,2.2916,0.309558664337903,0.0313464529881752
91,980,2018-07-17,29,198,139,"Outer","Calanoid copepodid","Calanoid",12,6000,0.482855117438851,12,1.8715142909275,0.844501825641551,0.5666,0.0869446532414313,0.903670252734286
91,980,2018-07-17,29,198,139,"Outer","Cyclopoid copepodid","Cyclopoid",67,33500,2.69594107236692,67,1.77097687948355,0.789866123720463,0.54905671641791,0.103679535726433,4.7744493076119
91,980,2018-07-17,29,198,139,"Outer","Daphnia","Cladoceran",10,5000,0.402379264532376,10,1.69652654381366,1.48911274973953,0.68419,0.160542700792586,0.682647102959394
91,980,2018-07-17,29,198,139,"Outer","Diacyclops","Cyclopoid",9,4500,0.362141338079139,9,6.90351205291138,2.80718337886963,0.976033333333333,0.154124714111657,2.50004709228679
91,980,2018-07-17,29,198,139,"Outer","Diaphanosoma","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
91,980,2018-07-17,29,198,139,"Outer","Epischura","Calanoid",0,0,0,0,NA,NA,NA,NA,0
91,980,2018-07-17,29,198,139,"Outer","Holopedium","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
91,980,2018-07-17,29,198,139,"Outer","Leptodiaptomus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
91,980,2018-07-17,29,198,139,"Outer","Limnocalanus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
91,980,2018-07-17,29,198,139,"Outer","Nauplii","Immature",92,46000,3.70188923369786,31,0.2970011414884,0.24283305014529,0.246493333333333,0.088851813609004,1.09946532807188
92,982,2018-07-17,29,198,525,"Outer","Bosmina","Cladoceran",4,2000,0.165755164293782,4,0.512930216362163,0.0954280620080938,0.289725,0.0173799453393847,0.0850208322843556
92,982,2018-07-17,29,198,525,"Outer","Bythotrephes","Cladoceran",12,12,0.000994530985762695,12,94.9266886812901,28.071468594487,2.25804166666667,0.320299412363816,0.0944075332693919
92,982,2018-07-17,29,198,525,"Outer","Calanoid copepodid","Calanoid",50,25000,2.07193955367228,50,1.86667850556413,0.870965317196446,0.565078,0.0881675591457214,3.86764502966818
92,982,2018-07-17,29,198,525,"Outer","Cyclopoid copepodid","Cyclopoid",94,47000,3.89524636090389,94,1.81697982643026,0.952708052857186,0.555282978723404,0.101666973352223,7.07758405673825
92,982,2018-07-17,29,198,525,"Outer","Daphnia","Cladoceran",6,3000,0.248632746440674,6,2.15284226498897,2.04313233435725,0.733433333333333,0.209249704101742,0.535267084997768
92,982,2018-07-17,29,198,525,"Outer","Diacyclops","Cyclopoid",12,6000,0.497265492881347,12,5.91730436889495,2.42658864548631,0.916033333333333,0.1380537005749,2.9424712735275
92,982,2018-07-17,29,198,525,"Outer","Diaphanosoma","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
92,982,2018-07-17,29,198,525,"Outer","Epischura","Calanoid",1,500,0.0414387910734456,1,34.7017118764157,NA,1.9427,NA,1.43799698833769
92,982,2018-07-17,29,198,525,"Outer","Holopedium","Cladoceran",1,500,0.0414387910734456,1,0.668022491830038,NA,0.4601,NA,0.0276820444713075
92,982,2018-07-17,29,198,525,"Outer","Leptodiaptomus","Calanoid",1,500,0.0414387910734456,1,12.3254323778169,NA,1.2621,NA,0.510751017194238
92,982,2018-07-17,29,198,525,"Outer","Limnocalanus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
92,982,2018-07-17,29,198,525,"Outer","Nauplii","Immature",183,91500,7.58329876644055,31,0.247980967121058,0.169572430779792,0.233596666666667,0.0716474196822638,1.88051376206985
93,984,2018-07-17,29,198,33,"Outer","Bosmina","Cladoceran",4,1000,0.0749034508533699,4,1.05831232584968,0.655860960907187,0.356825,0.0750821050583959,0.0792712452867969
93,984,2018-07-17,29,198,33,"Outer","Bythotrephes","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
93,984,2018-07-17,29,198,33,"Outer","Calanoid copepodid","Calanoid",39,9750,0.730308645820356,39,1.65523544414175,0.371839243500609,0.543938461538462,0.0470301785272786,1.20883275572502
93,984,2018-07-17,29,198,33,"Outer","Cyclopoid copepodid","Cyclopoid",18,4500,0.337065528840164,18,1.22733641149536,0.37923853098864,0.478577777777778,0.0539379660629369,0.413692796605472
93,984,2018-07-17,29,198,33,"Outer","Daphnia","Cladoceran",4,1000,0.0749034508533699,4,1.85511315484731,1.31845467828512,0.7147,0.161962896985699,0.138954377021546
93,984,2018-07-17,29,198,33,"Outer","Diacyclops","Cyclopoid",0,0,0,0,NA,NA,NA,NA,0
93,984,2018-07-17,29,198,33,"Outer","Diaphanosoma","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
93,984,2018-07-17,29,198,33,"Outer","Epischura","Calanoid",0,0,0,0,NA,NA,NA,NA,0
93,984,2018-07-17,29,198,33,"Outer","Holopedium","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
93,984,2018-07-17,29,198,33,"Outer","Leptodiaptomus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
93,984,2018-07-17,29,198,33,"Outer","Limnocalanus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
93,984,2018-07-17,29,198,33,"Outer","Nauplii","Immature",253,63250,4.73764326647564,32,0.22433247249798,0.201307542801664,0.215636666666667,0.0861776132356223,1.06280722778189
94,986,2018-07-17,29,198,526,"Outer","Bosmina","Cladoceran",1,50,0.00462606096269942,1,0.982643243754586,NA,0.3598,NA,0.00454576755019342
94,986,2018-07-17,29,198,526,"Outer","Bythotrephes","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
94,986,2018-07-17,29,198,526,"Outer","Calanoid copepodid","Calanoid",31,1550,0.143407889843682,31,1.82625509362873,0.492151709045229,0.565332258064516,0.0594576397507602,0.261899389293573
94,986,2018-07-17,29,198,526,"Outer","Cyclopoid copepodid","Cyclopoid",10,500,0.0462606096269942,10,1.57520213338901,0.518999523194213,0.52969,0.0702967432468326,0.0728698109763177
94,986,2018-07-17,29,198,526,"Outer","Daphnia","Cladoceran",1,50,0.00462606096269942,1,0.652075820063344,NA,0.5118,NA,0.00301654249591525
94,986,2018-07-17,29,198,526,"Outer","Diacyclops","Cyclopoid",1,50,0.00462606096269942,1,4.60353810241585,NA,0.8373,NA,0.0212962479058853
94,986,2018-07-17,29,198,526,"Outer","Diaphanosoma","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
94,986,2018-07-17,29,198,526,"Outer","Epischura","Calanoid",0,0,0,0,NA,NA,NA,NA,0
94,986,2018-07-17,29,198,526,"Outer","Holopedium","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
94,986,2018-07-17,29,198,526,"Outer","Leptodiaptomus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
94,986,2018-07-17,29,198,526,"Outer","Limnocalanus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
94,986,2018-07-17,29,198,526,"Outer","Nauplii","Immature",176,8800,0.814186729435098,32,0.187494968642332,0.201830881788363,0.198266666666667,0.0819025675709415,0.152655915304436
95,988,2018-07-17,29,198,527,"Outer","Bosmina","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
95,988,2018-07-17,29,198,527,"Outer","Bythotrephes","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
95,988,2018-07-17,29,198,527,"Outer","Calanoid copepodid","Calanoid",5,250,0.0228462883005612,5,2.65712581949498,1.55427592292614,0.64656,0.149581877244538,0.0607054625230474
95,988,2018-07-17,29,198,527,"Outer","Cyclopoid copepodid","Cyclopoid",4,200,0.018277030640449,4,1.04610711830664,0.303503853113845,0.447575,0.0591351770663339,0.0191197318544822
95,988,2018-07-17,29,198,527,"Outer","Daphnia","Cladoceran",1,50,0.00456925766011225,1,1.68635169142705,NA,0.716,NA,0.00770537538369628
95,988,2018-07-17,29,198,527,"Outer","Diacyclops","Cyclopoid",0,0,0,0,NA,NA,NA,NA,0
95,988,2018-07-17,29,198,527,"Outer","Diaphanosoma","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
95,988,2018-07-17,29,198,527,"Outer","Epischura","Calanoid",0,0,0,0,NA,NA,NA,NA,0
95,988,2018-07-17,29,198,527,"Outer","Holopedium","Cladoceran",1,50,0.00456925766011225,1,0.694306706090479,NA,0.4657,NA,0.00317246623527122
95,988,2018-07-17,29,198,527,"Outer","Leptodiaptomus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
95,988,2018-07-17,29,198,527,"Outer","Limnocalanus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
95,988,2018-07-17,29,198,527,"Outer","Nauplii","Immature",95,4750,0.434079477710664,32,0.122183128795276,0.129667683674262,0.170356666666667,0.0597443154608458,0.053037188732508
96,990,2018-07-23,30,204,527,"Outer","Bosmina","Cladoceran",2,125,0.0150826987613303,2,0.382602382692908,0.0143383314011179,0.2638,0.00325269119345811,0.00577067648352435
96,990,2018-07-23,30,204,527,"Outer","Bythotrephes","Cladoceran",1,1,0.000120661590090643,1,153.303485513983,NA,2.8685,NA,0.018497842328555
96,990,2018-07-23,30,204,527,"Outer","Calanoid copepodid","Calanoid",33,2062.5,0.24886452956195,33,2.34022545519411,0.986929861104535,0.619839393939394,0.103619915253397,0.582399106975782
96,990,2018-07-23,30,204,527,"Outer","Cyclopoid copepodid","Cyclopoid",19,1187.5,0.143285638232638,19,1.9439809054572,1.52697326212116,0.560442105263158,0.14078595777432,0.278544544750496
96,990,2018-07-23,30,204,527,"Outer","Daphnia","Cladoceran",1,62.5,0.00754134938066516,1,0.855338056372254,NA,0.5633,NA,0.00645040312168224
96,990,2018-07-23,30,204,527,"Outer","Diacyclops","Cyclopoid",4,250,0.0301653975226606,4,8.17387465182071,2.44293891295004,1.054825,0.132987276960367,0.246568178172571
96,990,2018-07-23,30,204,527,"Outer","Diaphanosoma","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
96,990,2018-07-23,30,204,527,"Outer","Epischura","Calanoid",0,0,0,0,NA,NA,NA,NA,0
96,990,2018-07-23,30,204,527,"Outer","Holopedium","Cladoceran",24,1500,0.180992385135964,24,0.969408885497596,0.515791778576794,0.503779166666667,0.079457661568184,0.175455626358206
96,990,2018-07-23,30,204,527,"Outer","Leptodiaptomus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
96,990,2018-07-23,30,204,527,"Outer","Limnocalanus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
96,990,2018-07-23,30,204,527,"Outer","Nauplii","Immature",165,10312.5,1.24432264780975,32,0.176191014270843,0.20389040327002,0.195123333333333,0.0755793973173283,0.219238469397781
97,992,2018-07-23,30,204,526,"Outer","Bosmina","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
97,992,2018-07-23,30,204,526,"Outer","Bythotrephes","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
97,992,2018-07-23,30,204,526,"Outer","Calanoid copepodid","Calanoid",36,4500,0.539826417562198,36,1.76111799004227,0.425189752522274,0.557386111111111,0.0548013772130267,0.950698015468859
97,992,2018-07-23,30,204,526,"Outer","Cyclopoid copepodid","Cyclopoid",7,875,0.104966247859316,7,1.64584534795692,0.905970437664971,0.531657142857143,0.109998361459658,0.172758210731749
97,992,2018-07-23,30,204,526,"Outer","Daphnia","Cladoceran",1,125,0.0149951782656166,1,1.39449976253971,NA,0.6695,NA,0.0209107725306429
97,992,2018-07-23,30,204,526,"Outer","Diacyclops","Cyclopoid",0,0,0,0,NA,NA,NA,NA,0
97,992,2018-07-23,30,204,526,"Outer","Diaphanosoma","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
97,992,2018-07-23,30,204,526,"Outer","Epischura","Calanoid",0,0,0,0,NA,NA,NA,NA,0
97,992,2018-07-23,30,204,526,"Outer","Holopedium","Cladoceran",66,8250,0.989681765530696,66,1.96376345624504,2.85517426391664,0.596725757575758,0.153490574314071,1.94350088446126
97,992,2018-07-23,30,204,526,"Outer","Leptodiaptomus","Calanoid",1,125,0.0149951782656166,1,5.88173896878418,NA,0.9273,NA,0.0881977243487427
97,992,2018-07-23,30,204,526,"Outer","Limnocalanus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
97,992,2018-07-23,30,204,526,"Outer","Nauplii","Immature",113,14125,1.69445514401468,32,0.391004561172261,0.27674754012243,0.28088,0.09028305450656,0.662539690011539
98,994,2018-07-23,30,204,33,"Outer","Bosmina","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
98,994,2018-07-23,30,204,33,"Outer","Bythotrephes","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
98,994,2018-07-23,30,204,33,"Outer","Calanoid copepodid","Calanoid",0,0,0,0,NA,NA,NA,NA,0
98,994,2018-07-23,30,204,33,"Outer","Cyclopoid copepodid","Cyclopoid",0,0,0,0,NA,NA,NA,NA,0
98,994,2018-07-23,30,204,33,"Outer","Daphnia","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
98,994,2018-07-23,30,204,33,"Outer","Diacyclops","Cyclopoid",3,150,0.0136008897602172,3,9.19865231633508,1.03024142291397,1.11613333333333,0.0512661031611857,0.12510985609704
98,994,2018-07-23,30,204,33,"Outer","Diaphanosoma","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
98,994,2018-07-23,30,204,33,"Outer","Epischura","Calanoid",0,0,0,0,NA,NA,NA,NA,0
98,994,2018-07-23,30,204,33,"Outer","Holopedium","Cladoceran",1,50,0.00453362992007239,1,3.71414988642987,NA,0.7878,NA,0.0168385810527519
98,994,2018-07-23,30,204,33,"Outer","Leptodiaptomus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
98,994,2018-07-23,30,204,33,"Outer","Limnocalanus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
98,994,2018-07-23,30,204,33,"Outer","Nauplii","Immature",24,1200,0.108807118081737,24,0.26533504162438,0.26446034253693,0.226725,0.100468771916625,0.0288703412052465
99,996,2018-07-23,30,204,525,"Outer","Bosmina","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
99,996,2018-07-23,30,204,525,"Outer","Bythotrephes","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
99,996,2018-07-23,30,204,525,"Outer","Calanoid copepodid","Calanoid",6,300,0.0254993383170083,6,2.20050374876027,0.652938756276185,0.609583333333333,0.0799987104062726,0.0561113895574832
99,996,2018-07-23,30,204,525,"Outer","Cyclopoid copepodid","Cyclopoid",6,300,0.0254993383170083,6,2.04310714568333,1.31127603996314,0.571933333333333,0.158044381952244,0.0520978803256766
99,996,2018-07-23,30,204,525,"Outer","Daphnia","Cladoceran",1,50,0.00424988971950139,1,1.94187390188223,NA,0.7526,NA,0.00825274993217735
99,996,2018-07-23,30,204,525,"Outer","Diacyclops","Cyclopoid",2,100,0.00849977943900278,2,5.58810852802302,0.568927847965038,0.90715,0.0385373195746668,0.0474976899694061
99,996,2018-07-23,30,204,525,"Outer","Diaphanosoma","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
99,996,2018-07-23,30,204,525,"Outer","Epischura","Calanoid",0,0,0,0,NA,NA,NA,NA,0
99,996,2018-07-23,30,204,525,"Outer","Holopedium","Cladoceran",1,50,0.00424988971950139,1,0.958880121619816,NA,0.5153,NA,0.0040751347711063
99,996,2018-07-23,30,204,525,"Outer","Leptodiaptomus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
99,996,2018-07-23,30,204,525,"Outer","Limnocalanus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
99,996,2018-07-23,30,204,525,"Outer","Nauplii","Immature",18,900,0.076498014951025,18,0.0860938038577844,0.0402689157005283,0.156388888888889,0.0270678426287572,0.0065860050947034
100,998,2018-07-23,30,204,139,"Outer","Bosmina","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
100,998,2018-07-23,30,204,139,"Outer","Bythotrephes","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
100,998,2018-07-23,30,204,139,"Outer","Calanoid copepodid","Calanoid",2,100,0.00832111681215433,2,2.07204971165303,0.4296341383624,0.5988,0.0520430590953299,0.0172417676912556
100,998,2018-07-23,30,204,139,"Outer","Cyclopoid copepodid","Cyclopoid",25,1250,0.104013960151929,25,3.47896650214195,1.26654544615235,0.733648,0.112178834604988,0.361861083123689
100,998,2018-07-23,30,204,139,"Outer","Daphnia","Cladoceran",2,100,0.00832111681215433,2,12.0446718147632,9.79093359790615,1.37205,0.44102249942605,0.100225121134708
100,998,2018-07-23,30,204,139,"Outer","Diacyclops","Cyclopoid",18,900,0.074890051309389,18,6.44764528145096,1.48271187069272,0.9575,0.0933468295564199,0.482864485952602
100,998,2018-07-23,30,204,139,"Outer","Diaphanosoma","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
100,998,2018-07-23,30,204,139,"Outer","Epischura","Calanoid",0,0,0,0,NA,NA,NA,NA,0
100,998,2018-07-23,30,204,139,"Outer","Holopedium","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
100,998,2018-07-23,30,204,139,"Outer","Leptodiaptomus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
100,998,2018-07-23,30,204,139,"Outer","Limnocalanus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
100,998,2018-07-23,30,204,139,"Outer","Nauplii","Immature",17,850,0.0707294929033118,17,0.10376760170534,0.064306795765445,0.165229411764706,0.0429878582379066,0.00733942984841156
102,1002,2018-07-25,30,206,71,"Inner","Bosmina","Cladoceran",1,50,0.00468901642942971,1,0.456998786490344,NA,0.2797,NA,0.00214287481808266
102,1002,2018-07-25,30,206,71,"Inner","Bythotrephes","Cladoceran",14,14,0.00131292460024032,14,220.565557320146,40.174218452768,3.39921428571429,0.31451176291355,0.289585946171336
102,1002,2018-07-25,30,206,71,"Inner","Calanoid copepodid","Calanoid",22,1100,0.103158361447454,22,1.82349338243089,0.461039054906703,0.565663636363636,0.0547547131735581,0.188108589441845
102,1002,2018-07-25,30,206,71,"Inner","Cyclopoid copepodid","Cyclopoid",4,200,0.0187560657177188,4,2.02626571895933,0.903064073087758,0.583075,0.115323006522261,0.038004772986362
102,1002,2018-07-25,30,206,71,"Inner","Daphnia","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
102,1002,2018-07-25,30,206,71,"Inner","Diacyclops","Cyclopoid",3,150,0.0140670492882891,3,7.79074939746528,2.94906366484264,1.0306,0.162572968232729,0.109592855766853
102,1002,2018-07-25,30,206,71,"Inner","Diaphanosoma","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
102,1002,2018-07-25,30,206,71,"Inner","Epischura","Calanoid",0,0,0,0,NA,NA,NA,NA,0
102,1002,2018-07-25,30,206,71,"Inner","Holopedium","Cladoceran",48,2400,0.225072788612626,48,4.78063619489435,9.55803780204389,0.738710416666667,0.260899737194018,1.07599111972732
102,1002,2018-07-25,30,206,71,"Inner","Leptodiaptomus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
102,1002,2018-07-25,30,206,71,"Inner","Limnocalanus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
102,1002,2018-07-25,30,206,71,"Inner","Nauplii","Immature",148,7400,0.693974431555597,32,0.381358236804513,0.235493764930485,0.282633333333333,0.0776118473596313,0.264652865605456
103,1004,2018-07-25,30,206,66,"Inner","Bosmina","Cladoceran",1,83.3333333333333,0.00906725984014477,1,1.01199125259274,NA,0.3633,NA,0.009175987643212
103,1004,2018-07-25,30,206,66,"Inner","Bythotrephes","Cladoceran",1,1,0.000108807118081737,1,296.54845415861,NA,3.9333,NA,0.0322665826685926
103,1004,2018-07-25,30,206,66,"Inner","Calanoid copepodid","Calanoid",61,5083.33333333333,0.553102850248831,61,2.04108132400695,1.29568934304189,0.580173770491803,0.115606716791081,1.1289278978979
103,1004,2018-07-25,30,206,66,"Inner","Cyclopoid copepodid","Cyclopoid",10,833.333333333333,0.0906725984014477,10,1.81139414806071,0.953280857916534,0.55268,0.114611932673309,0.164243814133841
103,1004,2018-07-25,30,206,66,"Inner","Daphnia","Cladoceran",2,166.666666666667,0.0181345196802895,2,0.740906281697187,0.498793903866721,0.52025,0.133148206897427,0.0134359795466878
103,1004,2018-07-25,30,206,66,"Inner","Diacyclops","Cyclopoid",1,83.3333333333333,0.00906725984014477,1,4.32237501563144,NA,0.8156,NA,0.0391920973932801
103,1004,2018-07-25,30,206,66,"Inner","Diaphanosoma","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
103,1004,2018-07-25,30,206,66,"Inner","Epischura","Calanoid",0,0,0,0,NA,NA,NA,NA,0
103,1004,2018-07-25,30,206,66,"Inner","Holopedium","Cladoceran",125,10416.6666666667,1.1334074800181,125,4.52603318854179,8.95109006881386,0.7307536,0.247596539185777,5.12983987070342
103,1004,2018-07-25,30,206,66,"Inner","Leptodiaptomus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
103,1004,2018-07-25,30,206,66,"Inner","Limnocalanus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
103,1004,2018-07-25,30,206,66,"Inner","Nauplii","Immature",73,6083.33333333333,0.661909968330568,31,0.240663425293976,0.244347504064139,0.22011,0.0913753696157438,0.159297520214662
104,1006,2018-07-25,30,206,44,"Inner","Bosmina","Cladoceran",1,50,0.00567949242734343,1,0.426419857000385,NA,0.2734,NA,0.00242184834870256
104,1006,2018-07-25,30,206,44,"Inner","Bythotrephes","Cladoceran",1,1,0.000113589848546869,1,60.6414044984003,NA,1.8405,NA,0.00688824795264269
104,1006,2018-07-25,30,206,44,"Inner","Calanoid copepodid","Calanoid",8,400,0.0454359394187474,8,2.18559661790112,0.920579123250602,0.6041875,0.097265166830533,0.0993046355247746
104,1006,2018-07-25,30,206,44,"Inner","Cyclopoid copepodid","Cyclopoid",5,250,0.0283974621367171,5,1.06767208194133,0.202031070974992,0.45384,0.0362044610510915,0.030319177521359
104,1006,2018-07-25,30,206,44,"Inner","Daphnia","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
104,1006,2018-07-25,30,206,44,"Inner","Diacyclops","Cyclopoid",0,0,0,0,NA,NA,NA,NA,0
104,1006,2018-07-25,30,206,44,"Inner","Diaphanosoma","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
104,1006,2018-07-25,30,206,44,"Inner","Epischura","Calanoid",0,0,0,0,NA,NA,NA,NA,0
104,1006,2018-07-25,30,206,44,"Inner","Holopedium","Cladoceran",13,650,0.0738334015554646,13,3.65590339336374,2.95834731814061,0.738338461538461,0.183857882336972,0.26992778329021
104,1006,2018-07-25,30,206,44,"Inner","Leptodiaptomus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
104,1006,2018-07-25,30,206,44,"Inner","Limnocalanus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
104,1006,2018-07-25,30,206,44,"Inner","Nauplii","Immature",108,5400,0.61338518215309,32,0.0843173490115981,0.0363359217974558,0.154906666666667,0.0273069011529084,0.0517190124821448
105,1008,2018-07-25,30,206,45,"Inner","Bosmina","Cladoceran",1,62.5,0.0053886750440156,1,0.605955162597252,NA,0.3069,NA,0.00326529546248023
105,1008,2018-07-25,30,206,45,"Inner","Bythotrephes","Cladoceran",1,1,8.62188007042497e-05,1,63.555488927361,NA,1.8823,NA,0.00547967803348928
105,1008,2018-07-25,30,206,45,"Inner","Calanoid copepodid","Calanoid",33,2062.5,0.177826276452515,33,2.44600761364832,1.06794445334153,0.628721212121212,0.117401705581669,0.434964426109583
105,1008,2018-07-25,30,206,45,"Inner","Cyclopoid copepodid","Cyclopoid",78,4875,0.420316653433217,78,2.4041057727622,0.862391372258246,0.627669230769231,0.101465493216592,1.01048569290689
105,1008,2018-07-25,30,206,45,"Inner","Daphnia","Cladoceran",1,62.5,0.0053886750440156,1,0.384606923601296,NA,0.4247,NA,0.00207252173096592
